paper_idv, convert_time
2108.03549v2, 198.01361298561096
2404.18161v1, 24.68396544456482
2404.07037v2, 127.89655995368958
2402.16123v2, 10.391032695770264
2404.18157v1, 28.488218784332275
2309.14596v2, 153.1731195449829
2404.18175v1, 139.23022723197937
2311.11926v2, 500.1688885688782
1909.00601v3, 89.47988247871399
2404.14829v3, 53.21162462234497
2404.18160v1, 68.41580963134766
2404.18147v1, 29.05361318588257
2404.18144v1, 22.729262590408325
2404.18150v1, 61.3951141834259
2404.18143v1, 35.854891538619995
2404.14165v2, 100.73506212234497
2404.18229v1, 429.2381465435028
